ds,duration,y,dow,temp,precip,snow,snowdepth,visibility,windspeed,rolling_std_50,rolling_max_10,rolling_mean_10,rolling_std_10,rolling_mean_50
2024-01-02 14:26:44+00:00,28.63,9.08,0,41.0,0.0,0.0,0.0,9.9,4.9,6.532008985584375,14.75,5.1899999999999995,4.120218440811133,6.8012
2024-01-02 14:32:24+00:00,28.55,5.67,0,42.2,0.0,0.0,0.0,9.9,7.2,6.2805163053067865,14.75,5.359,4.099681423937462,6.5292
2024-01-02 14:35:04+00:00,27.48,2.67,0,42.2,0.0,0.0,0.0,9.9,7.2,6.279974733473149,14.75,5.486,3.9813766463373095,6.376999999999999
2024-01-02 14:40:44+00:00,27.4,5.67,0,42.2,0.0,0.0,0.0,9.9,7.2,6.275477641793729,14.75,5.848000000000001,3.794433935238431,6.3274
2024-01-02 14:50:34+00:00,24.4,9.83,0,42.2,0.0,0.0,0.0,9.9,7.2,5.170823311068134,14.75,6.4879999999999995,3.8800509733192508,5.8984000000000005
2024-01-02 14:55:49+00:00,24.15,5.25,0,42.2,0.0,0.0,0.0,9.9,7.2,5.088159849401464,14.75,6.29,3.8884901382870534,5.7574000000000005
2024-01-02 15:06:18+00:00,27.65,10.48,0,42.2,0.0,0.0,0.0,9.9,7.2,5.120321880825971,14.75,7.016,3.9291452279372834,5.8024000000000004
2024-01-02 15:13:08+00:00,27.72,6.83,0,42.2,0.0,0.0,0.0,9.9,7.2,5.0977543074957765,10.48,6.223999999999999,2.845871083204989,5.752999999999999
2024-01-02 15:19:57+00:00,27.47,6.82,0,42.2,0.0,0.0,0.0,9.9,7.2,4.6893735711495435,10.48,6.688,2.4661972526318725,5.496
2024-01-02 15:24:25+00:00,27.5,4.47,0,42.2,0.0,0.0,0.0,9.9,7.2,4.662036710035023,10.48,6.677,2.476866524013332,5.5488
2024-01-02 15:24:37+00:00,27.22,0.2,0,42.2,0.0,0.0,0.0,9.9,7.2,4.355769263580306,10.48,5.789,3.046044611915245,5.1908
2024-01-02 15:30:42+00:00,25.4,6.08,0,42.2,0.0,0.0,0.0,9.9,6.2,4.340883578823308,10.48,5.83,3.0470240490609313,5.155399999999999
2024-01-02 15:46:48+00:00,39.08,16.1,0,42.2,0.0,0.0,0.0,9.9,6.2,4.595651449457177,16.1,7.173,4.229657327858986,5.321999999999999
2024-01-02 15:51:10+00:00,38.28,4.37,0,42.2,0.0,0.0,0.0,9.9,6.2,4.080957515693817,16.1,7.042999999999999,4.300372206113236,5.0098
2024-01-02 15:57:42+00:00,40.23,6.53,0,42.2,0.0,0.0,0.0,9.9,6.2,3.869459072041462,16.1,6.712999999999999,4.187887428180374,4.8574
2024-01-02 16:03:00+00:00,37.7,5.3,0,42.2,0.0,0.0,0.0,9.9,6.2,3.825903356044924,16.1,6.718000000000001,4.185976057690209,4.9468
2024-01-02 16:10:15+00:00,42.28,7.25,0,42.2,0.0,0.0,0.0,9.9,6.2,3.8157322083335696,16.1,6.3950000000000005,3.9831401626801526,5.0514
2024-01-02 16:13:57+00:00,39.82,3.7,0,42.2,0.0,0.0,0.0,9.9,6.2,3.269882510527397,16.1,6.082000000000001,4.067250777723081,4.751
2024-01-02 16:19:57+00:00,39.18,6.0,0,42.2,0.0,0.0,0.0,9.9,6.2,3.2734862898438744,16.1,6.0,4.058976335098421,4.7876
2024-01-02 16:28:27+00:00,41.53,8.5,0,42.2,0.0,0.0,0.0,9.9,6.2,3.314929469499313,16.1,6.4030000000000005,4.0901318913806435,4.8676
2024-01-02 16:30:10+00:00,32.22,1.72,0,41.0,0.0,0.0,0.0,9.9,3.7,3.324304592002372,16.1,6.555,3.8555133683250853,4.857
2024-01-02 16:34:27+00:00,42.03,4.28,0,41.0,0.0,0.0,0.0,9.9,3.7,3.3220758201916367,16.1,6.375000000000001,3.921604688559703,4.8660000000000005
2024-01-02 16:41:33+00:00,31.88,7.1,0,41.0,0.0,0.0,0.0,9.9,3.7,3.331464254893417,8.5,5.475,2.0072327551466107,4.883
2024-01-02 16:48:52+00:00,27.2,7.32,0,41.0,0.0,0.0,0.0,9.9,3.7,3.3192370896250774,8.5,5.7700000000000005,2.043243608688049,4.9928
2024-01-02 16:55:03+00:00,26.72,6.18,0,41.0,0.0,0.0,0.0,9.9,3.7,3.3234695664596616,8.5,5.734999999999999,2.0317439143094416,5.0148
2024-01-02 17:02:35+00:00,26.08,7.53,0,41.0,0.0,0.0,0.0,9.9,3.7,3.3321942026360847,8.5,5.958,2.0999301575687657,5.1004000000000005
